palika_id,province_en,province_ne,district_en,district_ne,palika_name_en,palika_name_ne,palika_type_en,palika_type_ne,palika_full_name_en,palika_full_name_ne,palika_label,wards,population_2021,area_km2,website,source_url
madhesh-parsa-sakhuwa-prasauni-gaunpalika,Madhesh,मधेश,Parsa,पर्सा,Sakhuwa Prasauni,सखुवा प्रसौनी,Gaunpalika,गाउँपालिका,Sakhuwa Prasauni Gaunpalika,सखुवा प्रसौनी गाउँपालिका,सखुवा प्रसौनी गाउँपालिका / Sakhuwa Prasauni Gaunpalika,0,35399,74.27,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-parsa-thori-gaunpalika,Madhesh,मधेश,Parsa,पर्सा,Thori,ठोरी,Gaunpalika,गाउँपालिका,Thori Gaunpalika,ठोरी गाउँपालिका,ठोरी गाउँपालिका / Thori Gaunpalika,0,17219,128.67,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-rautahat-boudhimai-municipality,Madhesh,मधेश,Rautahat,रौतहट,Boudhimai,बौधीमाई,Municipality,नगरपालिका,Boudhimai Municipality,बौधीमाई नगरपालिका,बौधीमाई नगरपालिका / Boudhimai Municipality,9,39325,34.343,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-brindaban-municipality,Madhesh,मधेश,Rautahat,रौतहट,Brindaban,बृन्दावन,Municipality,नगरपालिका,Brindaban Municipality,बृन्दावन नगरपालिका,बृन्दावन नगरपालिका / Brindaban Municipality,9,49742,95.4,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-chandrapur-municipality,Madhesh,मधेश,Rautahat,रौतहट,Chandrapur,चन्द्रपुर,Municipality,नगरपालिका,Chandrapur Municipality,चन्द्रपुर नगरपालिका,चन्द्रपुर नगरपालिका / Chandrapur Municipality,10,81807,249.96,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-dewahi-gonahi-municipality,Madhesh,मधेश,Rautahat,रौतहट,Dewahi Gonahi,देवाही गोनाही,Municipality,नगरपालिका,Dewahi Gonahi Municipality,देवाही गोनाही नगरपालिका,देवाही गोनाही नगरपालिका / Dewahi Gonahi Municipality,9,38690,33.99,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-durga-bhagawati-gaunpalika,Madhesh,मधेश,Rautahat,रौतहट,Durga Bhagawati,दुर्गा भगवती,Gaunpalika,गाउँपालिका,Durga Bhagawati Gaunpalika,दुर्गा भगवती गाउँपालिका,दुर्गा भगवती गाउँपालिका / Durga Bhagawati Gaunpalika,0,22864,19.8,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-rautahat-gadhimai-municipality,Madhesh,मधेश,Rautahat,रौतहट,Gadhimai,गढीमाई,Municipality,नगरपालिका,Gadhimai Municipality,गढीमाई नगरपालिका,गढीमाई नगरपालिका / Gadhimai Municipality,9,49135,49.44,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-garuda-municipality,Madhesh,मधेश,Rautahat,रौतहट,Garuda,गरुडा,Municipality,नगरपालिका,Garuda Municipality,गरुडा नगरपालिका,गरुडा नगरपालिका / Garuda Municipality,9,60857,44.46,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-gaur-municipality,Madhesh,मधेश,Rautahat,रौतहट,Gaur,गौर,Municipality,नगरपालिका,Gaur Municipality,गौर नगरपालिका,गौर नगरपालिका / Gaur Municipality,9,39846,21.53,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-gujara-municipality,Madhesh,मधेश,Rautahat,रौतहट,Gujara,गुजरा,Municipality,नगरपालिका,Gujara Municipality,गुजरा नगरपालिका,गुजरा नगरपालिका / Gujara Municipality,9,54033,150.33,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-ishnath-municipality,Madhesh,मधेश,Rautahat,रौतहट,Ishnath,ईशनाथ,Municipality,नगरपालिका,Ishnath Municipality,ईशनाथ नगरपालिका,ईशनाथ नगरपालिका / Ishnath Municipality,9,51855,35.18,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-katahariya-municipality,Madhesh,मधेश,Rautahat,रौतहट,Katahariya,कटहरीया,Municipality,नगरपालिका,Katahariya Municipality,कटहरीया नगरपालिका,कटहरीया नगरपालिका / Katahariya Municipality,9,45821,40.69,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-madhav-narayan-municipality,Madhesh,मधेश,Rautahat,रौतहट,Madhav Narayan,माधव नारायण,Municipality,नगरपालिका,Madhav Narayan Municipality,माधव नारायण नगरपालिका,माधव नारायण नगरपालिका / Madhav Narayan Municipality,9,40894,48.53,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-maulapur-municipality,Madhesh,मधेश,Rautahat,रौतहट,Maulapur,मौलापुर,Municipality,नगरपालिका,Maulapur Municipality,मौलापुर नगरपालिका,मौलापुर नगरपालिका / Maulapur Municipality,9,32325,34.75,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-paroha-municipality,Madhesh,मधेश,Rautahat,रौतहट,Paroha,परोहा,Municipality,नगरपालिका,Paroha Municipality,परोहा नगरपालिका,परोहा नगरपालिका / Paroha Municipality,9,45702,37.45,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-phatuwa-bijayapur-municipality,Madhesh,मधेश,Rautahat,रौतहट,Phatuwa Bijayapur,फतुवाबिजयपुर,Municipality,नगरपालिका,Phatuwa Bijayapur Municipality,फतुवाबिजयपुर नगरपालिका,फतुवाबिजयपुर नगरपालिका / Phatuwa Bijayapur Municipality,11,42218,65.24,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-rajdevi-municipality,Madhesh,मधेश,Rautahat,रौतहट,Rajdevi,राजदेवी,Municipality,नगरपालिका,Rajdevi Municipality,राजदेवी नगरपालिका,राजदेवी नगरपालिका / Rajdevi Municipality,9,35658,28.21,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-rajpur-municipality,Madhesh,मधेश,Rautahat,रौतहट,Rajpur,राजपुर,Municipality,नगरपालिका,Rajpur Municipality,राजपुर नगरपालिका,राजपुर नगरपालिका / Rajpur Municipality,9,54083,31.41,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-rautahat-yamunamai-gaunpalika,Madhesh,मधेश,Rautahat,रौतहट,Yamunamai,यमुनामाई,Gaunpalika,गाउँपालिका,Yamunamai Gaunpalika,यमुनामाई गाउँपालिका,यमुनामाई गाउँपालिका / Yamunamai Gaunpalika,0,28414,16.7,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-agnisaira-krishnasavaran-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Agnisaira Krishnasavaran,अग्निसाइर कृष्णासवरन,Gaunpalika,गाउँपालिका,Agnisaira Krishnasavaran Gaunpalika,अग्निसाइर कृष्णासवरन गाउँपालिका,अग्निसाइर कृष्णासवरन गाउँपालिका / Agnisaira Krishnasavaran Gaunpalika,0,31634,103.08,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-balan-bihul-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Balan-Bihul,बलान-बिहुल,Gaunpalika,गाउँपालिका,Balan-Bihul Gaunpalika,बलान-बिहुल गाउँपालिका,बलान-बिहुल गाउँपालिका / Balan-Bihul Gaunpalika,0,23527,33.04,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-bishnupur-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Bishnupur,बिष्णुपुर,Gaunpalika,गाउँपालिका,Bishnupur Gaunpalika,बिष्णुपुर गाउँपालिका,बिष्णुपुर गाउँपालिका / Bishnupur Gaunpalika,0,27703,37.0,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-bodebarsain-municipality,Madhesh,मधेश,Saptari,सप्तरी,Bodebarsain,बोदेबरसाईन,Municipality,नगरपालिका,Bodebarsain Municipality,बोदेबरसाईन नगरपालिका,बोदेबरसाईन नगरपालिका / Bodebarsain Municipality,10,46017,58.93,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-saptari-chhinnamasta-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Chhinnamasta,छिन्नमस्ता,Gaunpalika,गाउँपालिका,Chhinnamasta Gaunpalika,छिन्नमस्ता गाउँपालिका,छिन्नमस्ता गाउँपालिका / Chhinnamasta Gaunpalika,0,29946,38.71,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-dakneshwari-municipality,Madhesh,मधेश,Saptari,सप्तरी,Dakneshwari,दक्नेश्वारी,Municipality,नगरपालिका,Dakneshwari Municipality,दक्नेश्वारी नगरपालिका,दक्नेश्वारी नगरपालिका / Dakneshwari Municipality,10,47739,69.11,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-saptari-hanumannagar-kankalini-municipality,Madhesh,मधेश,Saptari,सप्तरी,Hanumannagar Kankalini,हनुमाननगर कंकालिनी,Municipality,नगरपालिका,Hanumannagar Kankalini Municipality,हनुमाननगर कंकालिनी नगरपालिका,हनुमाननगर कंकालिनी नगरपालिका / Hanumannagar Kankalini Municipality,14,52796,118.19,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-saptari-kanchanrup-municipality,Madhesh,मधेश,Saptari,सप्तरी,Kanchanrup,कञ्चनरूप,Municipality,नगरपालिका,Kanchanrup Municipality,कञ्चनरूप नगरपालिका,कञ्चनरूप नगरपालिका / Kanchanrup Municipality,12,58466,117.34,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-saptari-khadak-municipality,Madhesh,मधेश,Saptari,सप्तरी,Khadak,खडक,Municipality,नगरपालिका,Khadak Municipality,खडक नगरपालिका,खडक नगरपालिका / Khadak Municipality,11,52778,93.77,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-saptari-mahadeva-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Mahadeva,महादेवा,Gaunpalika,गाउँपालिका,Mahadeva Gaunpalika,महादेवा गाउँपालिका,महादेवा गाउँपालिका / Mahadeva Gaunpalika,0,30315,34.97,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-rajbiraj-municipality,Madhesh,मधेश,Saptari,सप्तरी,Rajbiraj,राजविराज,Municipality,नगरपालिका,Rajbiraj Municipality,राजविराज नगरपालिका,राजविराज नगरपालिका / Rajbiraj Municipality,16,70803,55.64,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-saptari-rajgadh-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Rajgadh,राजगढ,Gaunpalika,गाउँपालिका,Rajgadh Gaunpalika,राजगढ गाउँपालिका,राजगढ गाउँपालिका / Rajgadh Gaunpalika,0,32462,47.9,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-rupani-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Rupani,रुपनी,Gaunpalika,गाउँपालिका,Rupani Gaunpalika,रुपनी गाउँपालिका,रुपनी गाउँपालिका / Rupani Gaunpalika,0,29877,56.08,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-saptakoshi-municipality,Madhesh,मधेश,Saptari,सप्तरी,Saptakoshi,सप्तकोशी,Municipality,नगरपालिका,Saptakoshi Municipality,सप्तकोशी नगरपालिका,सप्तकोशी नगरपालिका / Saptakoshi Municipality,11,23510,60.25,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-saptari-shambhunath-municipality,Madhesh,मधेश,Saptari,सप्तरी,Shambhunath,शम्भुनाथ,Municipality,नगरपालिका,Shambhunath Municipality,शम्भुनाथ नगरपालिका,शम्भुनाथ नगरपालिका / Shambhunath Municipality,12,39634,108.71,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-saptari-tilathi-koiladi-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Tilathi Koiladi,तिलाठी कोईलाडी,Gaunpalika,गाउँपालिका,Tilathi Koiladi Gaunpalika,तिलाठी कोईलाडी गाउँपालिका,तिलाठी कोईलाडी गाउँपालिका / Tilathi Koiladi Gaunpalika,0,33658,32.91,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-saptari-tirahut-gaunpalika,Madhesh,मधेश,Saptari,सप्तरी,Tirahut,तिरहुत,Gaunpalika,गाउँपालिका,Tirahut Gaunpalika,तिरहुत गाउँपालिका,तिरहुत गाउँपालिका / Tirahut Gaunpalika,0,24034,37.81,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-bagmati-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Bagmati,बागमती,Municipality,नगरपालिका,Bagmati Municipality,बागमती नगरपालिका,बागमती नगरपालिका / Bagmati Municipality,12,47106,101.18,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-balara-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Balara,बलरा,Municipality,नगरपालिका,Balara Municipality,बलरा नगरपालिका,बलरा नगरपालिका / Balara Municipality,11,47912,48.55,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-barahathawa-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Barahathawa,बरहथवा,Municipality,नगरपालिका,Barahathawa Municipality,बरहथवा नगरपालिका,बरहथवा नगरपालिका / Barahathawa Municipality,18,81120,107.05,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-basbariya-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Basbariya,बसबरिया,Gaunpalika,गाउँपालिका,Basbariya Gaunpalika,बसबरिया गाउँपालिका,बसबरिया गाउँपालिका / Basbariya Gaunpalika,0,25905,29.42,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-bishnu-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Bishnu,विष्णु,Gaunpalika,गाउँपालिका,Bishnu Gaunpalika,विष्णु गाउँपालिका,विष्णु गाउँपालिका / Bishnu Gaunpalika,0,28570,28.09,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-brahampuri-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Brahampuri,ब्रह्मपुरी,Gaunpalika,गाउँपालिका,Brahampuri Gaunpalika,ब्रह्मपुरी गाउँपालिका,ब्रह्मपुरी गाउँपालिका / Brahampuri Gaunpalika,0,31378,33.89,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-chakraghatta-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Chakraghatta,चक्रघट्टा,Gaunpalika,गाउँपालिका,Chakraghatta Gaunpalika,चक्रघट्टा गाउँपालिका,चक्रघट्टा गाउँपालिका / Chakraghatta Gaunpalika,0,29550,25.16,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-chandranagar-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Chandranagar,चन्द्रनगर,Gaunpalika,गाउँपालिका,Chandranagar Gaunpalika,चन्द्रनगर गाउँपालिका,चन्द्रनगर गाउँपालिका / Chandranagar Gaunpalika,0,36908,47.5,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-dhanakaul-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Dhanakaul,धनकौल,Gaunpalika,गाउँपालिका,Dhanakaul Gaunpalika,धनकौल गाउँपालिका,धनकौल गाउँपालिका / Dhanakaul Gaunpalika,0,27974,45.94,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-godaita-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Godaita,गोडैता,Municipality,नगरपालिका,Godaita Municipality,गोडैता नगरपालिका,गोडैता नगरपालिका / Godaita Municipality,12,54270,48.62,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-haripur-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Haripur,हरिपुर,Municipality,नगरपालिका,Haripur Municipality,हरिपुर नगरपालिका,हरिपुर नगरपालिका / Haripur Municipality,9,43233,66.86,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-haripurwa-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Haripurwa,हरिपुर्वा,Municipality,नगरपालिका,Haripurwa Municipality,हरिपुर्वा नगरपालिका,हरिपुर्वा नगरपालिका / Haripurwa Municipality,9,38714,30.50,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-hariwan-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Hariwan,हरिवन,Municipality,नगरपालिका,Hariwan Municipality,हरिवन नगरपालिका,हरिवन नगरपालिका / Hariwan Municipality,11,49988,86.12,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-ishwarpur-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Ishwarpur,ईश्वरपूर,Municipality,नगरपालिका,Ishwarpur Municipality,ईश्वरपूर नगरपालिका,ईश्वरपूर नगरपालिका / Ishwarpur Municipality,15,68377,163.83,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-kabilasi-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Kabilasi,कविलासी,Municipality,नगरपालिका,Kabilasi Municipality,कविलासी नगरपालिका,कविलासी नगरपालिका / Kabilasi Municipality,10,44204,48.11,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-kaudena-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Kaudena,कौडेना,Gaunpalika,गाउँपालिका,Kaudena Gaunpalika,कौडेना गाउँपालिका,कौडेना गाउँपालिका / Kaudena Gaunpalika,0,28702,25.33,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-lalbandi-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Lalbandi,लालबन्दी,Municipality,नगरपालिका,Lalbandi Municipality,लालबन्दी नगरपालिका,लालबन्दी नगरपालिका / Lalbandi Municipality,17,66419,238.5,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-malangwa-municipality,Madhesh,मधेश,Sarlahi,सर्लाही,Malangwa,मलङ्गवा,Municipality,नगरपालिका,Malangwa Municipality,मलङ्गवा नगरपालिका,मलङ्गवा नगरपालिका / Malangwa Municipality,12,54550,30.44,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-sarlahi-parsa-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Parsa,पर्सा,Gaunpalika,गाउँपालिका,Parsa Gaunpalika,पर्सा गाउँपालिका,पर्सा गाउँपालिका / Parsa Gaunpalika,0,24005,23.12,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-sarlahi-ramnagar-gaunpalika,Madhesh,मधेश,Sarlahi,सर्लाही,Ramnagar,रामनगर,Gaunpalika,गाउँपालिका,Ramnagar Gaunpalika,रामनगर गाउँपालिका,रामनगर गाउँपालिका / Ramnagar Gaunpalika,0,31366,26.44,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-arnama-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Arnama,अर्नमा,Gaunpalika,गाउँपालिका,Arnama Gaunpalika,अर्नमा गाउँपालिका,अर्नमा गाउँपालिका / Arnama Gaunpalika,0,27899,37.76,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-aurahi-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Aurahi,औरही,Gaunpalika,गाउँपालिका,Aurahi Gaunpalika,औरही गाउँपालिका,औरही गाउँपालिका / Aurahi Gaunpalika,0,26478,35.87,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-bariyarpatti-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Bariyarpatti,बरियारपट्टी,Gaunpalika,गाउँपालिका,Bariyarpatti Gaunpalika,बरियारपट्टी गाउँपालिका,बरियारपट्टी गाउँपालिका / Bariyarpatti Gaunpalika,0,29712,37.72,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-bhagwanpur-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Bhagwanpur,भगवानपुर,Gaunpalika,गाउँपालिका,Bhagwanpur Gaunpalika,भगवानपुर गाउँपालिका,भगवानपुर गाउँपालिका / Bhagwanpur Gaunpalika,0,23380,33.03,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-bishnupur-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Bishnupur,विष्णुपुर,Gaunpalika,गाउँपालिका,Bishnupur Gaunpalika,विष्णुपुर गाउँपालिका,विष्णुपुर गाउँपालिका / Bishnupur Gaunpalika,0,22781,26.34,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-dhangadimai-municipality,Madhesh,मधेश,Siraha,सिराहा,Dhangadimai,धनगढीमाई,Municipality,नगरपालिका,Dhangadimai Municipality,धनगढीमाई नगरपालिका,धनगढीमाई नगरपालिका / Dhangadimai Municipality,14,53355,159.51,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-siraha-golbazar-municipality,Madhesh,मधेश,Siraha,सिराहा,Golbazar,गोलबजार,Municipality,नगरपालिका,Golbazar Municipality,गोलबजार नगरपालिका,गोलबजार नगरपालिका / Golbazar Municipality,13,63885,111.94,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-siraha-kalyanpur-municipality,Madhesh,मधेश,Siraha,सिराहा,Kalyanpur,कल्याणपुर,Municipality,नगरपालिका,Kalyanpur Municipality,कल्याणपुर नगरपालिका,कल्याणपुर नगरपालिका / Kalyanpur Municipality,12,58872,76.81,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-siraha-karjanha-municipality,Madhesh,मधेश,Siraha,सिराहा,Karjanha,कर्जन्हा,Municipality,नगरपालिका,Karjanha Municipality,कर्जन्हा नगरपालिका,कर्जन्हा नगरपालिका / Karjanha Municipality,11,38557,76.84,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-siraha-lahan-municipality,Madhesh,मधेश,Siraha,सिराहा,Lahan,लहान,Municipality,नगरपालिका,Lahan Municipality,लहान नगरपालिका,लहान नगरपालिका / Lahan Municipality,24,102031,167.17,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-siraha-laxmipur-patari-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Laxmipur Patari,लक्ष्मीपुर पतारी,Gaunpalika,गाउँपालिका,Laxmipur Patari Gaunpalika,लक्ष्मीपुर पतारी गाउँपालिका,लक्ष्मीपुर पतारी गाउँपालिका / Laxmipur Patari Gaunpalika,0,31118,42.33,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-mirchaiya-municipality,Madhesh,मधेश,Siraha,सिराहा,Mirchaiya,मिर्चैया,Municipality,नगरपालिका,Mirchaiya Municipality,मिर्चैया नगरपालिका,मिर्चैया नगरपालिका / Mirchaiya Municipality,12,59425,91.97,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-siraha-naraha-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Naraha,नरहा,Gaunpalika,गाउँपालिका,Naraha Gaunpalika,नरहा गाउँपालिका,नरहा गाउँपालिका / Naraha Gaunpalika,0,22760,29.28,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-navarajpur-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Navarajpur,नवराजपुर,Gaunpalika,गाउँपालिका,Navarajpur Gaunpalika,नवराजपुर गाउँपालिका,नवराजपुर गाउँपालिका / Navarajpur Gaunpalika,0,20788,32.18,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-sakhuwa-nankarkatti-gaunpalika,Madhesh,मधेश,Siraha,सिराहा,Sakhuwa Nankarkatti,सखुवानान्कारकट्टी,Gaunpalika,गाउँपालिका,Sakhuwa Nankarkatti Gaunpalika,सखुवानान्कारकट्टी गाउँपालिका,सखुवानान्कारकट्टी गाउँपालिका / Sakhuwa Nankarkatti Gaunpalika,0,20844,32.84,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
madhesh-siraha-siraha-municipality,Madhesh,मधेश,Siraha,सिराहा,Siraha,सिरहा,Municipality,नगरपालिका,Siraha Municipality,सिरहा नगरपालिका,सिरहा नगरपालिका / Siraha Municipality,22,95410,94.2,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
madhesh-siraha-sukhipur-municipality,Madhesh,मधेश,Siraha,सिराहा,Sukhipur,सुखीपुर,Municipality,नगरपालिका,Sukhipur Municipality,सुखीपुर नगरपालिका,सुखीपुर नगरपालिका / Sukhipur Municipality,10,42033,54.78,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
sudurpashchim-achham-bannigadi-jayagad-gaunpalika,Sudurpashchim,सुदूरपश्चिम,Achham,अछाम,Bannigadi Jayagad,बान्नीगडीजैगड,Gaunpalika,गाउँपालिका,Bannigadi Jayagad Gaunpalika,बान्नीगडीजैगड गाउँपालिका,बान्नीगडीजैगड गाउँपालिका / Bannigadi Jayagad Gaunpalika,0,13519,58.26,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
sudurpashchim-achham-chaurpati-gaunpalika,Sudurpashchim,सुदूरपश्चिम,Achham,अछाम,Chaurpati,चौरपाटी,Gaunpalika,गाउँपालिका,Chaurpati Gaunpalika,चौरपाटी गाउँपालिका,चौरपाटी गाउँपालिका / Chaurpati Gaunpalika,0,21681,182.16,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
sudurpashchim-achham-dhankari-gaunpalika,Sudurpashchim,सुदूरपश्चिम,Achham,अछाम,Dhankari,ढँकारी,Gaunpalika,गाउँपालिका,Dhankari Gaunpalika,ढँकारी गाउँपालिका,ढँकारी गाउँपालिका / Dhankari Gaunpalika,0,21998,227.88,,https://en.wikipedia.org/wiki/List_of_gaunpalikas_of_Nepal
sudurpashchim-achham-kamalbazar-municipality,Sudurpashchim,सुदूरपश्चिम,Achham,अछाम,Kamalbazar,कमलबजार,Municipality,नगरपालिका,Kamalbazar Municipality,कमलबजार नगरपालिका,कमलबजार नगरपालिका / Kamalbazar Municipality,10,21032,120.78,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
sudurpashchim-achham-mangalsen-municipality,Sudurpashchim,सुदूरपश्चिम,Achham,अछाम,Mangalsen,मंगलसेन,Municipality,नगरपालिका,Mangalsen Municipality,मंगलसेन नगरपालिका,मंगलसेन नगरपालिका / Mangalsen Municipality,14,26557,220.14,,https://en.wikipedia.org/wiki/List_of_cities_in_Nepal
